iso_country,iata_code,city_ascii,population
AU,OAG,Orange,18118
AU,OAG,Orange,13934
AU,OAG,Orange,7644
AU,OAG,Orange,5291
AU,ADL,Adelaide,1295714
AU,DRW,Darwin,136828
AU,KTA,Karratha,15828
AU,KGI,Kalgoorlie,30841
AU,PKE,Parkes,11408
AU,KNX,Kununurra,5308
AU,PLO,Port Lincoln,14120
AU,LEA,Exmouth,34432
AU,LEA,Exmouth,2514
AU,PQQ,Port Macquarie,44830
AU,PHE,Port Hedland,4180
AU,UMR,Woomera,450
AU,RBU,Roebourne,981
AU,CBR,Canberra,381488
AU,CFS,Coffs Harbour,25752
AU,DBO,Dubbo,38943
AU,SIX,Singleton,5000
AU,TMW,Tamworth,73924
AU,TMW,Tamworth,180
AU,WGA,Wagga Wagga,67364
AU,THG,Biloela,5758
AU,TRO,Taree,16197
AU,WYA,Whyalla,21501
AU,SXE,Sale,850403
AU,SXE,Sale,134022
AU,SXE,Sale,13673
AU,BWT,Burnie,27174
CN,PEK,Beijing,19437000
CN,PKX,Beijing,19437000
CN,NAY,Beijing,19437000
CN,CDE,Chengde,3473201
CN,CIH,Changzhi,3334565
CN,BPE,Qinhuangdao,3146300
CN,HDG,Handan,9549700
CN,HET,Hohhot,2866615
CN,LFQ,Linfen,4316610
CN,BAV,Baotou,2650364
CN,SJW,Shijiazhuang,10784600
CN,TSN,Tianjin,10932000
CN,TGO,Tongliao,3139153
CN,WUA,Wuhai,532902
CN,HLH,Ulanhot,327081
CN,XNT,Xingtai,7104103
CN,WUT,Xinzhou,3067501
CN,YCU,Yuncheng,5134779
CN,TYN,Taiyuan,4201592
CN,BHY,Beihai,1680000
CN,CGD,Changde,5827200
CN,HJJ,Huaihua,4979600
CN,CAN,Guangzhou,21489000
CN,CSX,Changsha,8154700
CN,CSX,Changsha,717700
CN,HCJ,Hechi,3545700
CN,SHF,Shihezi,717000
CN,HNY,Hengyang,7243400
CN,LLF,Yongzhou,5452100
CN,NNG,Nanning,7254100
CN,SWA,Shantou,5319028
CN,ZUH,Zhuhai,1891100
CN,WGN,Shaoyang,7370500
CN,WGN,Shaoyang,1253548
CN,SZX,Shenzhen,14678000
CN,WUZ,Wuzhou,3061100
CN,LZH,Liuzhou,4041700
CN,ZHA,Zhanjiang,7332000
CN,AYN,Anyang,573296
CN,WUH,Wuhan,9729000
CN,LYA,Luoyang,6888500
CN,NNY,Nanyang,10013600
CN,WDS,Shiyan,3398000
CN,WDS,Shiyan,122802
CN,HAK,Haikou,1776141
CN,SYX,Sanya,614647
KP,FNJ,Pyongyang,2863000
KP,WOS,Wonsan,363127
CN,AKA,Ankang,2629906
CN,DNH,Dunhuang,186027
CN,GOQ,Golmud,215214
CN,GYU,Guyuan,1426000
CN,HZG,Hanzhong,3416196
CN,JNG,Jining,8081905
CN,JNG,Jining,281716
CN,JGN,Jiayuguan,231853
CN,LHW,Lanzhou,3616163
CN,IQN,Qingyang,2111000
CN,IQN,Qingyang,34098
CN,SIA,Xi'an,7090000
CN,XIY,Xi'an,7090000
CN,XNN,Xining,2208708
CN,ENY,Yan'an,2187009
CN,UYN,Yulin,5849700
CN,ZHY,Zhongwei,1046000
MN,UGA,Bulgan,12323
MN,HBU,Bulgan,12323
BR,ZMD,Sena Madureira,43139
MN,DLZ,Dalanzadgad,19396
MN,ULO,Ulaangom,26319
CN,JHG,Jinghong,519935
CN,KMG,Kunming,6850000
CN,ZAT,Zhaotong,5591000
CN,XMN,Xiamen,4110000
CN,AQG,Anqing,4723000
CN,BFU,Bengbu,3164467
CN,CZX,Changzhou,5278121
CN,KHN,Nanchang,5545500
CN,FUG,Fuyang,8200264
CN,FUG,Fuyang,771000
CN,FOC,Fuzhou,5245000
CN,FOC,Fuzhou,4047200
CN,KOW,Ganzhou,8677600
CN,HGH,Hangzhou,6713000
CN,JDZ,Jingdezhen,1673200
CN,JIU,Jiujiang,4896800
CN,TNA,Jinan,7967400
CN,JUZ,Quzhou,300300
CN,LCX,Longyan,2640000
CN,HYN,Huangyan,198713
CN,LYI,Linyi,10820000
CN,NGB,Ningbo,2125500
CN,NKG,Nanjing,7729000
CN,HFE,Hefei,7457027
CN,PVG,Shanghai,22118000
CN,SHA,Shanghai,22118000
CN,TAO,Qingdao,5775000
CN,JJN,Quanzhou,6480000
CN,RIZ,Rizhao,2801013
CN,SZV,Suzhou,5352924
CN,SZV,Suzhou,5103000
CN,TXN,Huangshan,1358980
CN,WEF,Weifang,9373000
CN,WEH,Weihai,2804771
CN,WHU,Wuhu,3842100
CN,WUX,Wuxi,6372624
CN,WUS,Wuyishan,238000
CN,WNZ,Wenzhou,1588700
CN,YIC,Yichun,5573200
CN,YIC,Yichun,1148126
CN,LDS,Yichun,5573200
CN,LDS,Yichun,1148126
CN,YNZ,Yancheng,7260240
CN,YNT,Yantai,6968202
CN,YIW,Yiwu,502000
CN,HSN,Zhoushan,516000
CN,AVA,Anshun,2353100
CN,BFJ,Bijie,6686100
CN,CKG,Chongqing,8261000
CN,DAX,Dazhou,5468097
CN,GYS,Guangyuan,2484122
CN,KWE,Guiyang,4881900
CN,LXA,Lhasa,902500
CN,LZO,Luzhou,4218427
CN,LZO,Luzhou,15890
CN,WMT,Zunyi,6270700
CN,ZYI,Zunyi,6270700
CN,MIG,Mianyang,4613862
CN,NAO,Nanchong,6278614
CN,CTU,Chengdu,11920000
CN,XIC,Xichang,712434
CN,YBP,Yibin,4471896
CN,ACX,Xingyi,1004132
CN,AKU,Aksu,535657
CN,BPL,Bole,235585
CN,KCA,Kuqa,462588
CN,KRL,Korla,549324
CN,KRY,Karamay,391008
CN,QSZ,Shache,851374
CN,KHG,Kashgar,506640
CN,TCG,Tacheng,161037
CN,HTN,Hotan,322300
CN,TLQ,Turpan,622903
CN,AOG,Anshan,3645884
CN,AOG,Anshan,45804
CN,CGQ,Changchun,7674439
CN,CHG,Chaoyang,3044641
CN,DTU,Wudalianchi,360000
CN,FYJ,Fuyuan,480000
CN,HRB,Harbin,4583000
CN,HEK,Heihe,1673899
CN,JIL,Jilin,2396000
CN,JMU,Jiamusi,2552097
CN,JXA,Jixi,1862165
CN,JNZ,Jinzhou,3126463
CN,YUS,Yushu,1304436
CN,MDG,Mudanjiang,2798723
CN,NDG,Qiqihar,5367003
CN,DLC,Dalian,4480000
CN,SHE,Shenyang,7208000
CN,YNJ,Yanji,513072
CN,YKH,Yingkou,2428534
